Airport_Code,Airport_Name,City_Name,Country_Name,Country_Code,Latitude,Longitude
ECH,Echuca,Echuca,Australia,AU,-36.15,144.75
EDR,Edward River,Edward River,Australia,AU,-14.9,141.616667
EIH,Einasleigh,Einasleigh,Australia,AU,-18.5,144.1
ELC,Elcho Island,Elcho Island,Australia,AU,-12.016667,135.566667
EKD,Elkedra,Elkedra,Australia,AU,-21.033333,135.25
EMD,Emerald,Emerald,Australia,AU,-23.633333,148.133333
ENB,Eneabba West,Eneabba West,Australia,AU,-30.083333,114.983333
EDD,Erldunda,Erldunda,Australia,AU,-25.25,133.2
ERB,Ernabella,Ernabella,Australia,AU,-26.266667,132.166667
EPR,Esperance,Esperance,Australia,AU,-33.683333,121.816667
MEB,Essendon,Melbourne,Australia,AU,-37.7,144.866667
ETD,Etadunna,Etadunna,Australia,AU,-28.716667,138.633333
EUC,Eucla,Eucla,Australia,AU,-31.716667,128.866667
EVD,Eva Downs,Eva Downs,Australia,AU,-18.083333,134.866667
EVH,Evans Head,Evans Head,Australia,AU,-29.1,153.416667
EXM,Exmouth Gulf,Exmouth Gulf,Australia,AU,-22.383333,114.116667
FLC,Falls Creek,Falls Creek,Australia,AU,-34.983333,150.6
FIK,Finke,Finke,Australia,AU,-25.583333,134.6
FLY,Finley,Finley,Australia,AU,-35.65,145.583333
FIZ,Fitzroy Crossing,Fitzroy Crossing,Australia,AU,-18.166667,125.55
FLS,Flinders Island,Flinders Island,Australia,AU,-40.083333,148
FVL,Flora Valey,Flora Valley,Australia,AU,-18.333333,128
FRB,Forbes,Forbes,Australia,AU,-33.383333,148.016667
FOS,Forrest,Forrest,Australia,AU,-30.838056,128.115
WGA,Forrest Hill,Wagga Wagga,Australia,AU,-35.166667,147.466667
FVR,Forrest River Airport,Forrest River,Australia,AU,-15.3,128.066667
FOT,Forster,Forster,Australia,AU,32.183333,152.516667
FSL,Fossil Downs,Fossil Downs,Australia,AU,-18.2,125.75
OKB,Fraser Island,Orchid Beach,Australia,AU,-25,153.283333
GBP,Gamboola,Gamboola,Australia,AU,-16.55,143.666667
GPN,Garden Point,Garden Point,Australia,AU,-11.4,130.433333
GSC,Gascoyne Junction,Gascoyne Junction,Australia,AU,-25.05,115.2
GAH,Gayndah,Gayndah,Australia,AU,-25.616667,151.616667
GEX,Geelong,Geelong,Australia,AU,-38.133333,144.35
GTT,Georgetown,Georgetown,Australia,AU,-18.416667,143.783333
GET,Geraldton,Geraldton,Australia,AU,-28.783333,114.7
GBV,Gibb River,Gibb River,Australia,AU,-16.333333,126.366667
GLT,Gladstone,Gladstone,Australia,AU,-23.8,151.25
GLI,Glen Innes,Glen Innes,Australia,AU,-29.683333,151.7
GLG,Glengyle,Glengyle,Australia,AU,-24.766667,139.583333
GLM,Glenormiston,Glenormiston,Australia,AU,-22.283333,138.316667
OOL,Gold Coast,Gold Coast,Australia,AU,-28.181111,153.5
GLY,Goldsworthy,Goldsworthy,Australia,AU,-20.083333,119.666667
GOO,Goondiwindi,Goondiwindi,Australia,AU,-28.521389,150.320278
GDD,Gordon Downs,Gordon Downs,Australia,AU,-18.833333,128.533333
GOS,Gosford,Gosford,Australia,AU,-33.433333,151.35
GUL,Goulburn,Goulburn,Australia,AU,-33.833333,151.833333
GBL,Goulburn Island,Goulburn Island,Australia,AU,-11.666667,133.416667
GFN,Grafton,Grafton,Australia,AU,-29.666667,153
GTS,Granites,Granites,Australia,AU,-26.966667,133.616667
GKL,Great Keppel Island,Great Keppel Island,Australia,AU,-23.183333,150.95
GVP,Greenvale,Greenvale,Australia,AU,-15.783333,144.616667
GGD,Gregory Downs,Gregory Downs,Australia,AU,-18.7,139.25
GFE,Grenfell,Grenfell,Australia,AU,-33.9,148.166667
GFF,Griffith,Griffith,Australia,AU,-34.25,146.066667
GUH,Gunnedah,Gunnedah,Australia,AU,-30.95,150.233333
GYP,Gympie,Gympie,Australia,AU,-26.283333,152.7
HCQ,Halls Creek,Halls Creek,Australia,AU,-18.233333,127.666667
HLT,Hamilton,Hamilton,Australia,AU,-37.65,142.066667
HTI,Hamilton Island,Hamilton Island,Australia,AU,-20.358056,148.951667
PBY,Hamilton/Proserpine,Peppers Palm Bay,Australia,AU,-35.5,148.733333
HXX,Hay,Hay,Australia,AU,-34.516667,144.833333
HIS,Hayman Island,Hayman Island,Australia,AU,-20.066667,148.866667
HIP,Headingly,Headingly,Australia,AU,-21.316667,138.3
HAT,Heathlands,Heathlands,Australia,AU,-19.720833,140.583333
HLV,Helenvale,Helenvale,Australia,AU,-15.683333,145.2
JFM,Heliport,Fremantle,Australia,AU,-32.043333,115.739444
HRN,Heliport,Heron Island,Australia,AU,-23.433333,151.916667
HRY,Henbury,Henbury,Australia,AU,-24.666667,133.083333
HMG,Hermannsburg,Hermannsburg,Australia,AU,-23.966667,132.666667
HVB,Hervey Bay,Hervey Bay,Australia,AU,-25,153
HIG,Highbury,Highbury,Australia,AU,-16.433333,143.15
HLL,Hillside,Hillside,Australia,AU,-17,128.008333
HNK,Hinchinbrook Island,Hinchinbrook Island,Australia,AU,-18.383333,146.283333
HBA,Hobart,Hobart,Australia,AU,-42.836111,147.510278
HIH,Hook Island,Hook Island,Australia,AU,-20.166667,148.95
HOK,Hooker Creek,Hooker Creek,Australia,AU,-18.366667,130.666667
HPE,Hope Vale,Hope Vale,Australia,AU,-14.666667,144.916667
HTU,Hopetoun,Hopetoun,Australia,AU,-35.716667,142.35
HID,Horn Island,Horn Island,Australia,AU,-10.536667,142.29
HSM,Horsham,Horsham,Australia,AU,-36.5,141.841667
HGD,Hughenden,Hughenden,Australia,AU,-20.833333,144.2
HUB,Humbert River,Humbert River,Australia,AU,-16.483333,130.633333
IFF,Iffley,Iffley,Australia,AU,-18.916667,141.25
IDK,Indulkana,Indulkana,Australia,AU,-26.966667,133.325
IGH,Ingham,Ingham,Australia,AU,-18.8,146.1
INJ,Injune,Injune,Australia,AU,-25.85,148.55
IKP,Inkerman,Inkerman,Australia,AU,-16.25,141.5
INM,Innamincka,Innamincka,Australia,AU,-27.833333,140.833333
IFL,Innisfail,Innisfail,Australia,AU,-17.566667,146.033333
IVR,Inverell,Inverell,Australia,AU,-29.833333,151.533333
IVW,Inverway,Inverway,Australia,AU,-17.766667,129.233333
ISI,Isisford,Isisford,Australia,AU,-24.2,144.416667
JAB,Jabiru,Jabiru,Australia,AU,-10.216667,132.566667
JAD,Jandakot,Perth,Australia,AU,-32.0975,115.881111
JCK,Julia Creek,Julia Creek,Australia,AU,-20.583333,141.7
JUN,Jundah,Jundah,Australia,AU,-24.8,143.033333
JUR,Jurien Bay,Jurien Bay,Australia,AUS,-30.269722,115.05
KAX,Kalbarri,Kalbarri,Australia,AU,-27.866667,114.133333
KGI,Kalgoorlie,Kalgoorlie,Australia,AU,-30.789444,121.461667
WAV,Kalkgurung,Wave Hill,Australia,AU,-17.65,130.883333
KFG,Kalkurung,Kalkurung,Australia,AU,-17.433333,130.816667
KPP,Kalpowar,Kalpowar,Australia,AU,-14.883333,144.216667
UBU,Kalumburu,Kalumburu,Australia,AU,-14.416667,126.666667
KDS,Kamaran Downs,Kamaran Downs,Australia,AU,-24.333333,139.166667
KDB,Kambalda,Kambalda,Australia,AU,-31.2,121.666667
KML,Kamileroi,Kamileroi,Australia,AU,-19.5,140.083333
KTA,Karratha,Karratha,Australia,AU,-20.716667,116.766667
KRB,Karumba,Karumba,Australia,AU,-17.5,140.866667
KNI,Katanning,Katanning,Australia,AU,-33.7,117.55
KPS,Kempsey,Kempsey,Australia,AU,31.066667,152.766667
KRA,Kerang,Kerang,Australia,AU,-35.75,143.933333
KBD,Kimberley Downs,Kimberley Downs,Australia,AU,-17.4,124.366667
KNS,King Island,"King Island, Tasmania",Australia,AU,-39.883056,143.883056
KGY,Kingaroy,"Kingaroy, Queensland",Australia,AU,-26.580833,151.841111
KBJ,Kings Canyon,Kings Canyon,Australia,AU,-24.261389,131.490833
KCS,Kings Creek Station,Kings Creek Station,Australia,AU,24.383333,131.683333
KGC,Kingscote,Kingscote,Australia,AU,-35.713889,137.521389
SYD,Kingsford Smith,Sydney,Australia,AU,-33.946111,151.177222
KBB,Kirkimbie,Kirkimbie,Australia,AU,-17.766667,129.216667
KOH,Koolatah,Koolatah,Australia,AU,-15.966667,142.416667
KKP,Koolburra,Koolburra,Australia,AU,-15.583333,143.95
KQB,Koonibba,Koonibba,Australia,AU,-31.966667,133.45
KWM,Kowanyama,Kowanyama,Australia,AU,-15.487778,141.76
KUG,Kubin Island,Kubin Island,Australia,AU,-10.25,142.216667
KGR,Kulgera,Kulgera,Australia,AU,-25.833333,133.5
KNX,Kununurra,Kununurra,Australia,AU,-15.833333,128.75
KRD,Kurundi,Kurundi,Australia,AU,-20.5,134.633333
TGN,La Trobe Regional,Traralgon,Australia,AU,-38.183333,146.533333
LYT,Lady Elliot Island,Lady Elliot Island,Australia,AU,-24.116667,152.7
LEL,Lake Evella,Lake Evella,Australia,AU,-12.216667,136.25
LGE,Lake Gregory,Lake Gregory,Australia,AU,-28.916667,139
LNH,Lake Nash,Lake Nash,Australia,AU,-21,137.916667
LFP,Lakefield,Lakefield,Australia,AU,-14.916667,144.333333
LKD,Lakeland Downs,Lakeland Downs,Australia,AU,-16.166667,145.5
LDW,Lansdowne,Lansdowne,Australia,AU,-17.583333,126.833333
LTB,Latrobe,Latrobe,Australia,AU,-41.233333,146.4
LST,Launceston,Launceston,Australia,AU,-41.546667,147.212778
LUU,Laura,Laura,Australia,AU,-15.666667,144.166667
LUT,Laura Station,Laura Station,Australia,AU,-15.433333,144.816667
LVO,Laverton,Laverton,Australia,AU,-28.633333,122.366667
LWH,Lawn Hill,Lawn Hill,Australia,AU,-18.633333,138.633333
LEA,Learmonth,Learmonth,Australia,AU,-22.233333,114.1
LGH,Leigh Creek,Leigh Creek,Australia,AU,-30.466667,138.416667
LER,Leinster,Leinster,Australia,AU,-27.833333,120.616667
LNO,Leonora,Leonora,Australia,AU,-28.883333,121.3
LHG,Lightning Ridge,Lightning Ridge,Australia,AU,-29.4,147.966667
LLT,Lilydale Airport,Lilydale,Australia,AU,-37.691667,145.366667
LIB,Limbunya,Limbunya,Australia,AU,-17.333333,129.833333
LLP,Linda Downs,Linda Downs,Australia,AU,-23.016667,138.7
LDC,Lindeman Island,Lindeman Island,Australia,AU,-20.45,149.05
LSY,Lismore,Lismore,Australia,AU,-28.833333,153.266667
LLL,Lissadell,Lissadell,Australia,AU,-16.5,128.666667
LZR,Lizard Island,Lizard Island,Australia,AU,-14.666667,145.466667
LOC,Lock,Lock,Australia,AU,-33.566667,135.766667
IRG,Lockhart River,Lockhart River,Australia,AU,-12.783333,143.3
HAP,Long Island,Long Island,Australia,AU,-19.166667,147.666667
LRE,Longreach,Longreach,Australia,AU,-23.433333,144.266667
LDH,Lord Howe Island,Lord Howe Island,Australia,AU,-31.516667,159.05
LOA,Lorraine,Lorraine,Australia,AU,-19.083333,139.966667
LTV,Lotusvale,Lotusvale,Australia,AU,-17.083333,141.366667
LTP,Lyndhurst,Lyndhurst,Australia,AU,-19.2,144.383333
UBB,Mabuiag Island,Mabuiag Island,Australia,AU,-9.95,142.183333
MNW,Macdonald Downs,Macdonald Downs,Australia,AU,-22.5,135.166667
MKY,Mackay,Mackay,Australia,AU,-21.166667,149.183333
MVH,Macksville,Macksville,Australia,AU,-30.716667,152.916667
MHC,Macmahon Camp 4,Macmahon Camp 4,Australia,AU,-15.116667,-73.75
MIZ,Mainoru,Mainoru,Australia,AU,-14.3,134.083333
MTL,Maitland,Maitland,Australia,AU,-32.733333,151.55
XMC,Mallacoota,Mallacoota,Australia,AU,-37.6,149.716667
MQA,Mandora,Mandora,Australia,AU,-19.833333,120.833333
MNG,Maningrida,Maningrida,Australia,AU,-12.05,134.216667
MJP,Manjimup,Manjimup,Australia,AU,-34.233333,116.15
MFP,Manners Creek,Manners Creek,Australia,AU,-22.1,137.983333
MBB,Marble Bar,Marble Bar,Australia,AU,-21.25,119.583333
MRG,Mareeba,Mareeba,Australia,AU,-17,145.433333
MQZ,Margaret River,Margaret River,Australia,AU,-18.633333,126.866667
MGV,Margaret River,Margaret River Station,Australia,AU,-18.616667,126.883333
MXD,Marion Downs,Marion Downs,Australia,AU,-23.5,139.666667
MRP,Marla,Marla,Australia,AU,-27.033333,133.116667
MCY,Maroochydore,Sunshine Coast,Australia,AU,-26.603333,153.091111
MQE,Marqua,Marqua,Australia,AU,-22.816667,137.35
RRE,Marree,Marree,Australia,AU,-29.65,138.066667
MBH,Maryborough,Maryborough,Australia,AU,-25.516667,152.716667
MCV,Mcarthur River,Mcarthur River,Australia,AU,-16.466667,136.083333
MKR,Meekatharra,Meekatharra,Australia,AU,-26.6,118.55
MIM,Merimbula,Merimbula,Australia,AU,-36.916667,149.883333
MLV,Merluna,Merluna,Australia,AU,-13.066667,142.45
RTY,Merty,Merty,Australia,AU,-29,138.733333
MMM,Middlemount,Middlemount,Australia,AU,-22.8025,148.704722
MQL,Mildura,Mildura,Australia,AU,-34.233333,142.083333
MGT,Milingimbi,Milingimbi,Australia,AU,-12.1,134.9
MLR,Millicent,Millicent,Australia,AU,-37.633333,140.583333
MRL,Miners Lake,Miners Lake,Australia,AU,-20.066667,145.583333
XML,Minlaton,Minlaton,Australia,AU,-34.766667,137.6
MIN,Minnipa,Minnipa,Australia,AU,-32.833333,135.133333
MWY,Miranda Downs,Miranda Downs,Australia,AU,-17.366667,141.866667
MTQ,Mitchell,Mitchell,Australia,AU,-26.583333,147.966667
MIH,Mitchell Plateau,Mitchell Plateau,Australia,AU,-14.783333,125.816667
MXQ,Mitchell River,Mitchell River,Australia,AU,-15.666667,141.8
MIY,Mittiebah,Mittiebah,Australia,AU,-18.5,136.266667
ONR,Monkira,Monkira,Australia,AU,-24.816667,140.533333
MNQ,Monto,Monto,Australia,AU,-24.883333,151.1
MWT,Moolawatana,Moolawatana,Australia,AU,-29.916667,139.716667
MOO,Moomba,Moomba,Australia,AU,-28.133333,140.233333
MBW,Moorabbin,Mentone,Australia,AU,-37.975833,145.102222
OOR,Mooraberree,Mooraberree,Australia,AU,-25.245,140.980833
MOV,Moranbah,Moranbah,Australia,AU,-22.116667,149.533333
MWB,Morawa,Morawa,Australia,AU,-29.204167,116.0225
MRZ,Moree,Moree,Australia,AU,-29.5,149.833333
MET,Moreton,Moreton,Australia,AU,-12.75,142.766667
OXY,Morney,Morney,Australia,AU,-25.366667,141.466667
ONG,Mornington,Mornington,Australia,AU,-16.583333,139.3
MRT,Moroak,Moroak,Australia,AU,-14.816667,133.7
MYA,Moruya,Moruya,Australia,AU,-35.9,150.133333
MBF,Mount Buffalo,Mount Buffalo,Australia,AU,-22.583333,149.466667
MFL,Mount Full Stop,Mount Full Stop,Australia,AU,-19.666667,144.9
MGB,Mount Gambier,Mount Gambier,Australia,AU,-37.745556,140.785278
GSN,Mount Gunson,Mount Gunson,Australia,AU,-31.866667,138.2
MHU,Mount Hotham,Mount Hotham,Australia,AU,-37.166667,146.166667
MHO,Mount House,Mount House,Australia,AU,-17.166667,125.666667
ISA,Mount Isa,Mount Isa,Australia,AU,-20.666667,139.466667
WME,Mount Keith,Mount Keith,Australia,AU,-27.286389,120.554722
MMG,Mount Magnet,Mount Magnet,Australia,AU,-28.083333,117.85
MSF,Mount Swan,Mount Swan,Australia,AU,-22.666667,134.916667
MNV,Mountain Valley,Mountain Valley,Australia,AU,-14.116667,133.833333
MBN,Mt Barnett,Mt Barnett,Australia,AU,-16.666667,125.95
MKV,Mt Cavenagh,Mt Cavenagh,Australia,AU,-25.966667,133.2
MTD,Mt Sandford,Mt Sandford,Australia,AU,-16.983333,130.55
MUQ,Muccan,Muccan,Australia,AU,-20.633333,120.033333
DGE,Mudgee,Mudgee,Australia,AU,-32.783333,149.166667
MUP,Mulga Park,Mulga Park,Australia,AU,-25.85,131.6
MVK,Mulka,Mulka,Australia,AU,-28.35,138.65
MXU,Mullewa,Mullewa,Australia,AU,-28.55,115.516667
MNE,Mungeranie,Mungeranie,Australia,AU,-28.016667,138.666667
MYI,Murray Island,Murray Island,Australia,AU,-9.933333,144.016667
MVU,Musgrave,Musgrave,Australia,AU,-14.166667,143.683333
UTB,Muttaburra,Muttaburra,Australia,AU,-22.588056,144.526667
MYO,Myroodah,Myroodah,Australia,AU,-18.2,124.2
NBR,Nambour,Nambour,Australia,AU,-26.633333,152.95
NBH,Nambucca Heads,Nambucca Heads,Australia,AU,-30.65,153
NMR,Nappa Merry,Nappa Merry,Australia,AU,-27.633333,141.083333
NPP,Napperby,Napperby,Australia,AU,-22.633333,132.833333
NAC,Naracoorte,Naracoorte,Australia,AU,-36.966667,140.583333
NAA,Narrabri,Narrabri,Australia,AU,-30.333333,149.833333
NRA,Narrandera,Narrandera,Australia,AU,-34.7,146.516667
NRG,Narrogin,Narrogin,Australia,AU,-32.933333,117.166667
NMP,New Moon,New Moon,Australia,AU,-20.166667,143.966667
ZNE,Newman,Newman,Australia,AU,-23.416667,119.933333
NRY,Newry,Newry,Australia,AU,-16.083333,129.341667
RPM,Ngukurr,Ngukurr,Australia,AU,-14.833333,134.916667
GOV,Nhulunbuy,Gove,Australia,AU,-12.166667,136.675
NLS,Nicholson,Nicholson,Australia,AU,-18.041667,128.9
NKB,Noonkanbah,Noonkanbah,Australia,AU,-18.5,124.833333
NSA,Noosa,Noosa,Australia,AU,26.25,153.166667
NSV,Noosaville,Noosaville,Australia,AU,-26.4,153.066667
NTN,Normanton,Normanton,Australia,AU,-17.7,141.066667
NSM,Norseman,Norseman,Australia,AU,-32.2,121.75
NOA,Nowra,Nowra,Australia,AU,-34.933333,150.566667
NLL,Nullagine,Nullagine,Australia,AU,-21.75,120.2
NUR,Nullarbor,Nullarbor,Australia,AU,-31.433333,130.916667
NUB,Numbulwar,Numbulwar,Australia,AU,-14.266667,135.716667
UTD,Nutwood Downs,Nutwood Downs,Australia,AU,-15.833333,134.166667
NYN,Nyngan,Nyngan,Australia,AU,-31.55,147.183333
OKY,Oakey,Oakey,Australia,AU,-27.402778,151.733333
OBA,Oban,Oban,Australia,AU,-21.233333,139.033333
OPI,Oenpelli,Oenpelli,Australia,AU,-12.333333,133.083333
WGZ,Off Line Point,Manly,Australia,AU,-25.566667,146.833333
XZX,Off line Point,Rail,Australia,AU,37.716667,28.966667
OLP,Olympic Dam,Olympic Dam,Australia,AU,-30.485,136.876667
ONS,Onslow,Onslow,Australia,AU,-21.666667,115.1
ODD,Oodnadatta,Oodnadatta,Australia,AU,-27.55,135.433333
RBS,Orbost,Orbost,Australia,AU,-37.7,148.5
ODR,Ord River,Ord River,Australia,AU,-17.35,128.9
OXO,Orientos,Orientos,Australia,AU,-28.133333,141.533333
OYN,Ouyen,Ouyen,Australia,AU,-32.066667,142.333333
LBH,Palm Beach SPB,Sydney,Australia,AU,33.966667,151.25
PMK,Palm Island,Palm Island,Australia,AU,-18.083333,146.683333
PDE,Pandie Pandie,Pandie Pandie,Australia,AU,-26.133333,139.383333
PBO,Paraburdoo,Paraburdoo,Australia,AU,-23.233333,117.516667
PRD,Pardoo,Pardoo,Australia,AU,-20.133333,119.583333
PKE,Parkes,Parkes,Australia,AU,-33.133333,148.233333
PDN,Parndana,Parndana,Australia,AU,-35.8,137.216667
PEA,Penneshaw,Penneshaw,Australia,AU,-35.733333,137.933333
PEY,Penong,Penong,Australia,AU,-31.916667,133.016667
PEP,Peppimenarti,Peppimenarti,Australia,AU,-14.15,130.1
PER,Perth International,Perth,Australia,AU,-31.940278,115.966944
PUG,Port Augusta,Port Augusta,Australia,AU,-32.540278,137.716667
PTI,Port Douglas,Port Douglas,Australia,AU,-16.483333,145.45
PHE,Port Hedland,Port Hedland,Australia,AU,-20.383333,118.45
PHJ,Port Hunter,Port Hunter,Australia,AU,-32.916667,151.766667
PKT,Port Keats,Port Keats,Australia,AU,-14.25,129.533333
PLO,Port Lincoln,Port Lincoln,Australia,AU,-34.6,135.883333
PQQ,Port Macquarie,Port Macquarie,Australia,AU,-31.633333,152.916667
PPI,Port Pirie,Port Pirie,Australia,AU,-33.233333,138
PTE,Port Stephens,Port Stephens,Australia,AU,-32.75,153.8
PTJ,Portland,Portland,Australia,AU,-38.383333,141.633333
UEE,Queenstown,Queenstown,Australia,AU,-42,145.508333
ULP,Quilpie,Quilpie,Australia,AU,-26.633333,144.3
UIR,Quirindi,Quirindi,Australia,AU,-31.490556,150.513889
BHS,Raglan,Bathurst,Australia,AU,-33.416667,149.65
RAM,Ramingining,Ramingining,Australia,AU,-12,134.816667
RVT,Ravensthorpe,Ravensthorpe,Australia,AU,45.983333,16.483333
RMK,Renmark,Renmark,Australia,AU,-34.2,140.683333
RCM,Richmond,Richmond,Australia,AU,-20.716944,143.116667
XRH,Richmond AFB,Richmond,Australia,AU,48.166667,-65.833333
ROH,Robinhood,Robinhood,Australia,AU,-18.85,143.7
RRV,Robinson River,Robinson River,Australia,AU,-16.75,136.916667
RBC,Robinvale,Robinvale,Australia,AU,-34.65,142.783333
ROK,Rockhampton,Rockhampton,Australia,AU,-23.381944,150.475278
RDA,Rockhampton Downs,Rockhampton Downs,Australia,AU,-18.95,135.2
RBU,Roebourne,Roebourne,Australia,AU,-20.766667,117.15
RKY,Rokeby,Rokeby,Australia,AU,-13.65,142.616667
RMA,Roma,Roma,Australia,AU,-26.55,148.766667
RPB,Roper Bar,Roper Bar,Australia,AU,-14.75,134.55
RPV,Roper Valley,Roper Valley,Australia,AU,-15.033333,134.033333
RSE,Rose Bay,Sydney,Australia,AU,-33.866667,151.266667
RSB,Roseberth,Roseberth,Australia,AU,-25.783333,139.616667
RLP,Rosella Plains,Rosella Plains,Australia,AU,-18.433333,144.466667
RTS,Rottnest Island,Rottnest Island,Australia,AU,-32,115.533333
RHL,Roy Hill,Roy Hill,Australia,AU,-22.633333,119.966667
RTP,Rutland Plains,Rutland Plains,Australia,AU,-15.6,141.833333
SBR,Saibai Island,Saibai Island,Australia,AU,-9.4,142.666667
SXE,Sale,Sale,Australia,AU,-38.083333,146.966667
SRM,Sandringham,Sandringham,Australia,AU,-24.05,139.066667
NDS,Sandstone,Sandstone,Australia,AU,-28,119.25
NSO,Scone,Scone,Australia,AU,-32.166667,150.916667
MJK,Shark Bay,Monkey Mia,Australia,AU,-25.8,113.716667
SWB,Shaw River,Shaw River,Australia,AU,-21.516667,119.366667
SGP,Shay Gap,Shay Gap,Australia,AU,-20.483333,120.1
SHT,Shepparton,Shepparton,Australia,AU,-36.433333,145.4
JHQ,Shute Harbour H/P,Shute Harbour,Australia,AU,-20.283333,148.75
SSP,Silver Plains,Silver Plains,Australia,AU,-13.983333,143.55
SIX,Singleton,Singleton,Australia,AU,-32.566667,151.166667
SHU,Smith Point,Smith Point,Australia,AU,-11.166667,133.833333
SIO,Smithton,Smithton,Australia,AU,-40.916667,145.016667
SNB,Snake Bay,Snake Bay,Australia,AU,-11.333333,130.75
ZGL,South Galway,South Galway,Australia,AU,-25.683333,142.116667
SOI,South Molle Island,South Molle Island,Australia,AU,-20,149
SQC,Southern Cross,Southern Cross,Australia,AU,-31.216667,119.316667
SHQ,Southport,Southport,Australia,AU,-27.951944,153.417778
SCG,Spring Creek,Spring Creek,Australia,AU,-18.633333,144.55
OAG,Springhill,Orange,Australia,AU,-33.383611,149.133611
KSV,Springvale,Springvale,Australia,AU,-23.666667,140.75
ZVG,Springvale,Springvale,Australia,AU,-17.8,127.633333
SGO,St George,St George,Australia,AU,-28.083333,148.75
HLS,St Helens,St Helens,Australia,AU,-41,148.175
SNH,Stanthorpe,Stanthorpe,Australia,AU,-28.633333,151.966667
SQP,Starcke,Starcke,Australia,AU,-14.2,147.166667
SWC,Stawell,Stawell,Australia,AU,-37.066667,142.766667
STF,Stephen Island,Stephen Island,Australia,AU,-9.5,143.566667
SRN,Strahan,Strahan,Australia,AU,-42.15,145.3
STH,Strathmore,Strathmore,Australia,AU,-17.833333,142.533333
KBY,Streaky Bay,Streaky Bay,Australia,AU,-32.8,134.233333
SSK,Sturt Creek,Sturt Creek,Australia,AU,-19.333333,128.133333
SFP,Surfers Paradise,Surfers Paradise,Australia,AU,-28,153.433333
SWH,Swan Hill,Swan Hill,Australia,AU,-35.383333,143.55
BWU,Sydney Bankstown,Sydney,Australia,AU,-33.916667,150.983333
SWZ,Sydney West,Sydney,Australia,AU,-33.883333,150.716667
TBL,Tableland,Tableland,Australia,AU,10.266667,-61.266667
TMW,Tamworth Regional Airport,Tamworth,Australia,AU,-31.068611,150.845556
TXR,Tanbar,Tanbar,Australia,AU,-25.833333,141.916667
TAN,Tangalooma,Tangalooma,Australia,AU,-27.178056,153.373611
XTR,Tara,Tara,Australia,AU,-27.161667,150.476944
TAQ,Tarcoola,Tarcoola,Australia,AU,-33.433333,142.583333
TRO,Taree,Taree,Australia,AU,-31.9,152.466667
XTO,Taroom,Taroom,Australia,AU,-25.65,149.8
TEF,Telfer,Telfer,Australia,AU,-23.083333,115.683333
TEM,Temora,Temora,Australia,AU,-34.433333,147.533333
TCA,Tennant Creek,Tennant Creek,Australia,AU,-19.533333,134.4
TWN,Tewantin,Tewantin,Australia,AU,-26.383333,153.033333
THG,Thangool,Thangool,Australia,AU,-24.493889,150.576111
XTG,Thargomindah,Thargomindah,Australia,AU,-28,143.816667
TDN,Theda Station,Theda,Australia,AU,38.086389,27.737778
TDR,Theodore,Theodore,Australia,AU,51.433333,-1.916667
TYG,Thylungra,Thylungra,Australia,AU,-26.066667,143.466667
TYB,Tibooburra,Tibooburra,Australia,AU,-29.433333,142.016667
TBK,Timber Creek,Timber Creek,Australia,AU,-44.766667,169.1
KTR,Tindal,Katherine,Australia,AU,-14.516667,132.366667
TYP,Tobermorey,Tobermorey,Australia,AU,-22.283333,137.916667
TCW,Tocumwal,Tocumwal,Australia,AU,-35.816667,145.566667
TPR,Tom Price,Tom Price,Australia,AU,22.65,106.066667
TWB,Toowoomba,Toowoomba,Australia,AU,-27.542778,151.916389
TWP,Torwood,Torwood,Australia,AU,-26.583333,147.55
TSV,Townsville International,Townsville,Australia,AU,-19.2525,146.765278
MEL,Tullamarine,Melbourne,Australia,AU,-37.673333,144.843333
TUM,Tumut,Tumut,Australia,AU,-35.3,148.216667
TKY,Turkey Creek,Turkey Creek,Australia,AU,-30.333333,142.75
USL,Useless Loop,Useless Loop,Australia,AU,-25.966667,113.116667
VNR,Vanrook,Vanrook,Australia,AU,-16.866667,141.916667
WBA,Wahai,Wahai,Australia,AU,-10.3,142.683333
WLC,Walcha,Walcha,Australia,AU,-30.983333,151.6
WGE,Walgett,Walgett,Australia,AU,-30.033333,148.133333
WLA,Wallal,Wallal,Australia,AU,-19.766667,120.65
WGT,Wangaratta,Wangaratta,Australia,AU,-36.366667,146.333333
SYU,Warraber Island,Sue Island,Australia,AU,-10.516667,142.366667
